Confirmed,Id,Source,KOR
,"200020038","要战斗了哟！大家，一起为了成为女仆而加油吧！","싸워봅니다! 모두, 함께 하녀가 되기 위해 힘냅시다!"
,"200020039","好的主人！","좋은 주인님!"
,"200020040","吃我一锤！","한 번 먹어봐!"
,"200020041","嘿呀！","야!"
,"200020042","胡萝卜冲击！","당근 쇼크!"
,"200020043","锤子来啦！","망치가 온다!"
,"200020044","锤子！女仆！胡萝卜！","망치! 하녀! 당근!"
,"200020045","我还没使出全力呢！","나는 아직 전력을 다하지 않았다."
,"200020046","把我的女仆装给弄脏了！","내 하녀를 더럽힌 척해!"
,"200020047","真是粗暴的客人。","정말 난폭한 손님이다."
,"200020048","这样会惹主人不高兴的……","이러면 주인 기분 나쁠텐데..."
,"200020049","怎么回事？难道是我做的还不够好吗？对不起，主人……","어떻게 된 거야? 내가 아직 충분히 하지 못한 거야?미안하다, 주인님…"
,"200020050","客人们可真是脆弱呢，要是多吃点胡萝卜，说不定会变的更强一些喔！","손님들은 정말 약하십니다. 당근을 많이 드시면 더 강해질지도 모르겠습니다."
,"200020051","这边我也清理完毕了，该回去给主人那边清理一下啦！放心，不是用这个锤子来清理啦！","이쪽도 치웠으니 주인한테 가서 치워줘야지!안심해, 이 망치로 치우는 거 아니야!"
,"200020052","这样我越来越接近完美的女仆了呢，谢谢您，主人！","이렇게 점점 더 완벽한 하녀에게 다가가고 있습니다. 감사합니다, 주인님!"
,"200020053","越是强大就越知道自己的不足，距离完美的女仆还有很长一段路要走呢，不过我一定会加倍努力的！","강할수록 부족함을 더 잘 알고, 완벽한 하녀까지는 아직 갈 길이 멀지만, 저는 꼭 두 배로 노력하겠습니다!"
,"200020054","锤子的重量终于增加了呀！很早就觉得它有些太轻了……不好意思，主人，我放锤子的时候似乎在地板上砸了一个坑，看来以后得轻拿轻放了……","망치의 무게가 드디어 증가했구나!미안하지만 주인님, 제가 망치를 놓을 때 바닥에 구덩이를 찧은 것 같아 앞으로 살살 놓아야겠네요..."
,"200020055","没关系！无论是侍奉还是料理，全都交给托妮我吧！我可是最接近完美女仆的人呀！","괜찮아! 모시든 요리든 다 토니에게 맡겨!난 완벽한 하녀에 가장 가까운 사람이야!"
,"200020056","唔嗯？您认为我做事太粗糙了？是这样的吗？","응? 내가 일을 너무 거칠게 한다고 생각하니?이런 건가요?"
,"200020057","我觉得自己还是挺细致的喔，才不会像你说的那样啦！","난 내 자신이 여전히 매우 꼼꼼하다고 생각해, 네가 말한 것처럼 그렇게 하지 않을 거야!"
,"200020058","我每天都要朝着完美的女仆这一目标前进哟！","난 매일 완벽한 하녀라는 목표를 향해 간다!"
,"200020059","所以呀，主人一定要好好地将视线放在我的身上喔，注视我的成长吧！","그러니까 주인님은 저에게 시선을 잘 두셔야 해요. 제가 성장하는 것을 지켜봐 주세요."
,"200020060","为什么大家都说我不适合做女仆呢？明明力气大做很多事情都很方便呀！","왜 다들 내가 하녀로 적합하지 않다고 말합니까?분명히 힘이 세서 많은 일을 하기에 편리하구나!"
,"200020061","比如种胡萝卜和拔胡萝卜，都是十分需要力气的事情喔！","예를 들면 당근 심기나 당근 뽑기, 굉장히 힘겨운 일이죠!"
,"200020062","咦？女仆不会干这些事情？怎么会！这才是女仆该做的事情吧！","어? 하녀는 이런 일 못 해?그럴 리가! 이것이야말로 하녀가 해야 할 일이야!"
,"200020063","我承认有时候我是比较粗鲁……但我真的有用心在改过喔！真的！","가끔은 내가 좀 거칠었던 거 인정하는데...하지만 난 정말 유용하게 고치고 있어!정말!"
,"200020064","只要做事更细致一点，我总有一天能成为完美的女仆……","조금만 더 꼼꼼하게 일하면 언젠가는 완벽한 하녀가 될 수 있을 텐데…"
,"200020065","呀！不好意思，那个，主人……您可能又要买新的水杯了……","야, 미안한데 저기, 주인님...또 물컵을 사셔야 할 것 같은데..."
,"200020066","主人，这个给您！我知道自己的力气很大，但其实不是天生的喔！","주인님, 여기 있습니다!나는 내 힘이 매우 세다는 것을 알지만, 실은 타고난 것은 아니다."
,"200020067","其实都拜胡萝卜所赐啦！指挥官以后每天都多吃一些胡萝卜，很快也能变得力大无穷喔！","사실 당근은 다 배웠어요!지휘관 당근은 매일 많이 먹으면 금방 힘이 불어난다."
,"200021001","机动战姬。","기동전희."
,"200021002","特斐尔，代号「黑蝎」，奉首脑之命加入联合舰队。哦？听到这个代号却没有露出恐惧的表情吗？看来你胆识不错，这很好。","테파엘은 “검은 전갈”이라 불리며 수뇌부의 명을 받아 연합 함대에 합류한다.어? 이 코드 듣고도 겁먹은 표정은 안 했나?보아하니 네가 담력이 좋은 것 같다."
,"200021003","你的身上没有血的味道，看来你不是从战场回来的。","네 몸에서 피 냄새가 안 나는 걸 보니 전쟁터에서 돌아온 게 아닌가 봐."
,"200021004","你回来了。奥特兰德号有我留守，没发生什么大事。","당신이 돌아왔습니다. 오트랜드호에는 내가 남아 있어 큰 일은 일어나지 않았습니다."
,"200021005","今天也来前线指挥了吗？不错，工作热情值得认可。","오늘도 전선에 지휘하러 왔습니까?네, 열정은 인정할 만해요."
,"200021006","「将军」不喜欢别人碰它，当心你的手。","장군님은 다른 사람이 건드리는 것을 좋아하지 않습니다. 당신의 손을 조심하십시오."
,"200021007","我正在调阅作战记录，你的作战艺术让我想到首脑大人。不得不说，你的能力确实很出色。","작전 기록을 돌려보고 있는데 당신의 작전 예술은 정상 어른을 생각나게 한다.너의 능력이 확실히 뛰어나다고 말하지 않을 수 없다."
,"200021008","有人曾说我“永远得不到真正的友谊”，现在看来，即使是我这样的人，也是会有朋友的。阁下，我必须向你说一声谢谢。","누군가는 “영원히 진정한 우정은 없다”고 말했는데, 지금 보면 나 같은 사람이라도 친구가 있을 것 같다.각하,나는 반드시 당신에게 고맙다고 말해야 합니다."
,"200021009","地面上的人类能得以保全，俱是首脑大人的功劳。","지상의 인류가 보전된 것은 모두 정상 어른 덕분이다."
,"200021010","在这种特殊时期，让首脑掌握人类的命运是最合理的选择。","이런 특별한 시기에 인류의 운명을 정상에게 파악시키는 것이 가장 합리적인 선택이다."
,"200021011","阁下，你总要在感性与理性做出选择，否则那些矛盾总有一天会爆发。但没关系，无论你怎么选，我都会站在你这边。","각하, 당신은 감성과 이성 속에서 선택을 해야 합니다. 그렇지 않으면 언젠가는 그 갈등이 폭발할 것입니다.하지만 괜찮아, 네가 어떻게 선택하든 난 네 편이 될 거야."
,"200021012","有什么事吗？我很忙的。","무슨 일 있어? 나 바빠."
,"200021013","如果你不知道现在该做什么，不妨去和首脑大人聊聊。","지금 무엇을 해야 할지 모르겠다면 정상 어른과 이야기를 나눠보는 것도 좋다."
,"200021014","检查一下邮箱吧，那或许是首脑大人的指示，别错过了。","우편함을 확인해 보세요. 그건 정상 어른의 지시일지도 모르니 놓치지 마세요."
,"200021015","还没做好出发准备吗？那我先去喝几杯啤酒好了，但愿那些小孩子别吓得到处乱窜，坏了我的兴致。","아직 출발 준비가 안 되었나요?그러면 내가 먼저 가서 맥주를 몇 잔 마시는 것이 좋겠다.그러나 그 아이들이 놀라서 이곳저곳을 쏘다니다가 나의 흥을 깨지 않기를 바란다."
,"200021022","好，让我看看你的后勤工作做得如何。","좋아, 너의 후방 업무가 어떻게 되는지 내게 보여 줘."
,"200021023","哼，不过是小孩子们玩耍打闹的地方罢了。","흥, 단지 아이들이 장난치며 장난치는 곳에 지나지 않는다."
,"200021024","你的军队太松懈了，让我来锻炼锻炼这些小孩子吧。","너의 군대가 너무 느슨하니 내가 이 아이들을 단련시키겠다."
,"200021025","奥托露娜人……哼，让我来领教一下吧。","오토루나 사람...흥, 제가 좀 알아보겠습니다."
,"200021026","训练时间3个小时……也只是微微出汗的程度。","훈련시간 3시간. 땀이 살짝 날 정도였다."
,"200021027","给我播放《洛恩格林》吧，你们的品味都太差了，这才是真正的音乐。","'론그린' 틀어줘. 너희들 품위가 너무 떨어지는 게 진짜 음악이야."
,"200021028","烤猪肘，酸鱼，在我家乡这些都是非常受欢迎的美食，不知道这里有没有。","돼지꿈치구이, 산어구이, 내 고향에서 인기 있는 음식들인데 여기에 있는지 모르겠다."
,"200021029","要是有啤酒和烤香肠就好了。","맥주와 구운 소시지가 있으면 좋겠다."
,"200021030","不是单独一间的啊。哼，希望她们不要太聒噪。","따로 있는 방이 아니네요.흥, 그녀들이 너무 시끄럽게 떠들지 않았으면 좋겠다."
,"200021031","看来你跟天上的家伙们一样，净是喜欢一些毫无意义的装饰。","넌 하늘의 놈들처럼 부질없는 장식만 좋아하는구나."
,"200021035","Scheiße……我必须跟这些小孩子挤在一起吗？啧。","Scheiee...내가 이 애들과 함께 있어야 하나요?쯧쯧."
,"200021036","把这里当泳池的家伙也太多了，都不管管的吗？","여기를 수영장으로 쓰는 놈들이 너무 많아서 신경도 안 써?"
,"200021037","这调整池做得不错，在研究方面，天上的家伙们确实有点本事。","이 튜닝 연못은 아주 잘 만들었다.연구에 있어서 천상의 놈들은 확실히 약간의 능력이 있다."
,"200021038","很好，让我见识一下你的指挥吧。所有人，准备战斗！","좋습니다. 지휘자 보여 주세요.모두, 전투 준비!"
,"200021039","上吧！","올라가!"
,"200021040","斩！","참!"
,"200021041","进攻！","공격!"
,"200021042","滚吧，渣滓们！","물러가라, 찌르레기들아!"
,"200021043","面对我！","나를 대하라!"
,"200021044","不臣服，那就去死吧！","신복하지 않으면 죽으시오!"
,"200021045","区区杂碎，斩杀即可！","자질구레한 것은 참살하면 된다!"
,"200021046","些许擦伤。","약간의 찰과상."
,"200021047","准备反击！","반격 준비!"
,"200021048","这就是我的终点了吗……","이게 내 마지막인가..."
,"200021049","这次失败了，下次我会让它们双倍奉还。","이번에 실패했으니 다음에 두 배로 돌려주겠다."
,"200021050","理所当然的结果罢了，没什么好大惊小怪的。","당연한 결과일 뿐 크게 놀랄 것은 없다."
,"200021051","傀儡的骸骨铸就阵线联合的基石。","괴뢰의 유골이 전선 연합의 초석을 만들다."
,"200021052","磨砺会产生更加锋利的刃。","연마하면 더 날카로운 날이 생긴다."
,"200021053","「将军」的锋刃，出自千锤百炼。","장군의 예봉은 백방으로 단련된 것이다."
,"200021054","每次挥舞「将军」，都能体会到更澎湃的力量，这也是你的功劳吗？不错，你做得很好。","매번 장군을 흔들 때마다 더욱 팽배한 힘을 느낄 수 있는 것도 당신의 공입니까?그래, 잘했어."
,"200021055","我为首脑而战，既然你是首脑认可之人，那就让我来见识一下你的实力吧，但愿你不会让我失望。","나는 수반을 위해 싸웠는데, 수반이 인정해 주는 사람이라면, 내가 당신의 실력을 한번 보여 주겠지만 나를 실망시키지 않기를 바랄 뿐이다."
,"200021056","在那些传说里，迷茫的勇士总是会向智者寻求帮助。","그 전설 속에서,막막한 용사들은 항상 지혜로운 사람에게 도움을 구할 것이다."
,"200021057","如今，你和首脑大人都扮演着智者的角色，好在你的智慧足以独当一面，并没有和首脑大人差得太远。","지금 너도 정상 어른도 지혜로운 역할을 하고 있지만 다행히도 정상 어른과 크게 다르지 않다."
,"200021058","你的舰队是自由的。我原以为乱世中的自由就像莱英河中的水草，没想到你们坚如磐石，甚至改变了世界的流向。","너의 함대는 자유롭다.난세의 자유가 래영강의 수초와 같다고 생각했는데, 당신들이 반석처럼 굳어져 세상의 흐름까지 바꿔놓고 있다."
,"200021059","看来你会成为首脑大人得力臂助，值得我尽己所能去辅佐。","내가 할 수 있는 모든 것을 다해 도와줄 수 있을 것 같다."
,"200021060","我的档案？你……我很欣赏你的胆量，但我还是不希望你了解那些过去，知道太多会伤害到你。","내 파일 너...난 너의 배짱이 마음에 들지만 그래도 네가 과거에 대해 알고 싶어 하지 않아. 너무 많이 알면 널 다치게 할 거야."
,"200021061","别担心，我从不后悔我做的事，这些事都是为了首脑大人，为了人类的延续，我向你保证，也希望你能相信我。","걱정하지 마. 내가 한 일을 후회하지 않는 것, 모두 정상어른을 위한 것, 그리고 인류의 연장을 위해 내가 약속할게. 너도 나를 믿어주길 바래."
,"200021062","你的行动总是出乎我的预料，我欣赏你，却也感到迷茫。","너의 행동은 항상 나의 예상을 뛰어넘는다.나는 너를 좋아하지만, 오히려 막막함을 느낀다."
,"200021063","老实说，我从未和谁建立过紧密的联系，或许我认为那不是一件好事，或许我恐惧着它，是的，我也会有所畏惧……","솔직히 말해서 나는 누구와 긴밀한 관계를 맺어본 적이 없고, 어쩌면 그것이 좋은 일이 아니라고 생각하거나, 어쩌면 나는 그것을 두려워하고, 그래, 나도 두려운 일이 있을 것이다."
,"200021064","但你告诉我那绝非坏事。既然如此，阁下，我也愿意相信你，绝不辜负这份牵绊。","그러나 너는 나에게 그것이 결코 나쁜 일이 아니라고 말했다.기왕 이렇게 된 이상, 각하,저도 당신을 믿고 싶습니다.결코 이 일에 저촉되지 않습니다."
,"200021065","我很清楚，我做的那些事，有些未必是“正确的”。可总有人需要去做那些不正确的事，这是我的选择。","나는 내가 한 그 일들에 대해 어떤 것은 반드시 옳다고 할 수 없다는 것을 잘 안다.하지만 누군가 잘못한 일을 해야 하는 게 내 선택이다."
,"200021066","如果阁下愿意与我一起行走于污浊，而对光明矢志不移，那你会永远获得我的忠诚，我的生命，我的一切……","만약 귀하께서 나와 함께 더러워지고 광명에 대한 뜻을 굽히지 않으신다면 당신은 영원히 나의 충성, 나의 생명, 나의 모든 것을 얻게 될 것입니다."
,"200021067","这是一份关于我过去的档案，没有涂抹，没有隐藏。恶名昭彰的「黑蝎」的垂青，你准备好了吗？","이것은 나의 과거 기록물로,바르지 않고,숨기지 않았다.악명 높은 '검은 전갈'의 수청을 준비하셨습니까?"
,"200023001","机动战姬。","기동전희."
,"200023002","我是AG-06A「掌控」。请给我安排一个绝对干净且无菌的工作环境，因为我本身就是一架精密的仪器。作为人类的名字？卡罗琳……是这幅身体的曾用名。","AG-06A입니다.저에게 절대 깨끗하고 무균한 작업환경을 마련해 주십시오.왜냐하면 저 자체가 바로 정밀한 기기이기 때문입니다.인간의 이름으로?캐롤라인…. 이 몸의 이름이다."
,"200023003","今天您还有多项事务待处理，已整理为列表供您参照，请尽快解决。","오늘 처리된 업무가 더 있습니다. 참고할 수 있도록 목록으로 정리하였습니다. 빨리 해결해 주시기 바랍니다."
,"200023004","AG-037的射击脱靶造成训练舱起火，AG-03A错误启动引擎导致两个装备存放区被封闭……奥特兰德号的情况尽在我掌控之中。","AG-037의 사격 과녁이 떨어져 훈련석에서 불이 났고, AG-03A가 엔진을 잘못 작동해 두 개의 장비 보관구역이 폐쇄됐다."
,"200023005","请在清洁手部之后触碰我，避免细菌污染我的身体。","손을 깨끗이 씻은 후 세균이 내 몸을 오염시키지 않도록 터치해 주세요."
,"200023006","怎么了？我的哪个元件出现问题了吗？希望锻米尔学会的研究人员可以解决这个问题。","왜 그래? 내 소자에 무슨 문제가 생겼어?단조미르학회 연구자들이 이 문제를 해결할 수 있기를 바란다."
,"200023007","小心，指挥官，这样的操作可能会导致我短路。我全身的70%由金属构造，我不认为您能把沉重的我搬到实验室。","지휘관, 이런 조작이 나를 합선시킬 수 있으니 조심하라.제 온몸의 70%는 금속 구조로 되어 있어서 당신이 무거운 나를 실험실로 옮길 수 있다고 생각하지 않습니다."
,"200023008","像这样触碰我可能会让我产生名为害羞的情绪。我想，这是我灵魂中人类部分的反馈……作为一个机器人，我是不会“害羞”的。","이렇게 나를 건드리면 수줍은 마음이 들 수 있다.내 영혼 속 인간 부분의 피드백이라고 생각한다…. 로봇으로서 '부끄러움'을 느끼지 않는다."
,"200023009","我保留了一些这具身体原来主人卡罗琳的记忆。我能查阅她所经历的事，就像浏览一个陌生人的一生。","나는 이 몸이 원래 주인인 캐롤라인의 기억을 조금 간직하고 있다.나는 한 낯선 사람의 일생을 훑어보는 것과 같이 그녀가 겪은 일을 열람할 수 있다."
,"200023010","人类的灵魂有助于我理解并分析更复杂的事务。但是人类的情感会影响我的判断。下次升级应该修复这个漏洞。","인간의 영혼은 내가 좀 더 복잡한 일을 이해하고 분석하는 데 도움이 된다.하지만 인간의 감정은 나의 판단에 영향을 준다.다음 업그레이드는 반드시 이 허점을 고쳐야 한다."
,"200023011","我会主动控制身边一切我所能控制的元件……对于机器人来说，一切事物都在自己的运算中，就是人类所说的“安全感”。","내가 제어할 수 있는 주변의 모든 소자를 스스로 제어할 것이다…. 로봇에게는 모든 사물이 자신의 연산 속에 있다는 것이 바로 인간이 말하는 '안정감'이다."
,"200023012","您想再进行一次战局推演吗？","한 번 더 전세를 몰아가시겠습니까?"
,"200023013","人类处理事务的速度要低于计算机，如果您无法做出决断，就请交给我吧。","컴퓨터보다 인간은 더 빨리 일을 처리하는데 결단을 못 내리면 나한테 맡겨라."
,"200023014","请尽快处理邮件，我们没那么多硬盘空间分给邮件储存功能。","빨리 메일을 처리해 주세요. 우리는 그렇게 많은 하드디스크 공간이 없습니다."
,"200023015","看来这是一次重大更新，针对奥特兰德号整体的版本升级……至于那些病毒和漏洞，就由我去解决吧。","오트랜드호 전체에 대한 버전 업그레이드라는 중대한 업데이트인가 보다…. 바이러스와 허점은 제가 해결하겠습니다."
,"200023022","我需要在这个房间调配更多的清洁机器人……用人类的语言来说，这里太脏了。","나는 이 방에서 더 많은 청소 로봇을 조달해야 한다…. 인간의 언어로는 너무 더럽다."
,"200023023","已接管空调，通风装置等多种电子设备。先进行故障检修吧。","에어컨, 통풍장치 등 다양한 전자설비를 접수했다.일단 고장 수리부터 하세요."
,"200023024","已为训练器械设置了多种模式，无论是阵线卫队、空降师团还是指挥官，都能找到适合自己的训练强度。","훈련기구는 전위대·공수사단·지휘관을 막론하고 자신에게 맞는 훈련 강도를 찾을 수 있도록 다양한 패턴을 갖췄다."
,"200023025","我没有强制更换电影，是你的错觉。我不会用自己的能力做这么幼稚的事。","내가 영화를 강제로 바꾸지 않았다는 건 너의 착각이다.나는 나 자신의 능력으로 이런 유치한 일을 할 줄 모른다."
,"200023026","音乐是随机播放的。你是说曲库被更换了吗？我不太清楚。","음악은 무작위로 재생된다.곡창고가 바뀌었다고요?저는 잘 모르겠습니다."
,"200023027","我当然没有修改程序代码进行作弊。事实上我只是随便拨动摇杆而已。再来一把，你就会明白了。","나는 당연히 프로그램 코드를 수정해서 부정행위를 하지 않았다.사실 나는 막대를 흔들었을 뿐이다.다시 한 번 하면 너는 알게 될 것이다."
,"200023028","奈莎博士，我用厨房的机器生成了“麻椒教授”……不用谢。","나사 박사님, 저는 주방 기계로 '마초 교수님'을 만들었는데…. 천만에요."
,"200023029","味觉……那是只存在于卡罗琳记忆中的东西。","미각...그것은 캐롤라인의 기억에만 있는 물건이다."
,"200023030","奈莎博士，您是来检查我的运行状况的吗？","나사 박사님, 제 운행 상황을 점검하러 오셨습니까?"
,"200023031","消毒完成，我可以住在这里了。","소독이 끝났으니 나는 여기서 살 수 있다."
,"200023035","这里的温泉是不是也具备消毒和除尘的功能呢？","이곳의 온천도 소독과 먼지 제거 기능을 갖추고 있지 않을까."
,"200023036","如果可以，我希望可以独自入浴。请不要介意，我的身体对细菌很敏感。","만약 가능하다면, 나는 혼자 입욕하고 싶다.신경 쓰지 마세요. 제 몸은 세균에 민감해요."
,"200023037","难以想象人类怎么可以忍受很多人共用一个温泉……真是……不卫生。","인간이 어떻게 많은 사람이 온천을 공유하는 것을 참을 수 있는지 상상도 할 수 없다…. 참… 비위생적이다."
,"200023038","根据计算，此次作战的胜率高达93%。一切，尽在我掌控之中。","계산에 따르면 이번 작전의 승률은 93%에 이른다.모든 것은 내가 장악하고 있다."
,"200023039","收到。","받았다"
,"200023040","发射。","발사하다."
,"200023041","击破敌人！","적을 쳐부수다!"
,"200023042","瞄准弱点！","약점을 노려라!"
,"200023043","修复漏洞。","구멍을 고치다."
,"200023044","过载限制，解除！","과적 제한, 해제!"
,"200023045","协议覆盖完成……所有人，最大火力攻击!","합의문 덮고...모두,최대의 화력 공격!"
,"200023046","故障了。","고장 났어요."
,"200023047","唔。","우후."
,"200023048","计算出错了……到底是哪里有问题？","계산이 틀렸다… 대체 뭐가 잘못됐나?"
,"200023049","即便只有0.01%，失败的可能性也依旧存在。","0.01%만 해도 실패할 가능성은 여전하다."
,"200023050","获得胜利只是我被设置的诸多程序中的一个。仅仅是一次没出异常的运算而已，没什么值得庆祝的。","승리는 내가 설정한 여러 프로그램 중 하나일 뿐이다.딱 한 번 이상 없이 계산했을 뿐이지 축하할 만한 것은 아니다."
,"200023051","不出意料的胜利。不要因为我是文职人员，就低估我的火力。","예상외의 승리.내가 문직이라고 해서 나의 화력을 과소평가하지 말아라."
,"200023052","新的零件和我适应性很好，我的作战效率也会得到提升。","새로운 부품과 나는 적응력이 좋고, 내 작전 효율도 향상될 것이다."
,"200023053","简化运算逻辑……为了升级我的系统，锻米尔学会的研究员没少加班吧。","연산논리 간소화…내 시스템 업그레이드를 위해 단조미르학회 연구원들이 야근을 많이 해."
,"200023054","对我的软件和硬件都进行了升级？嗯，我能感受到运算速度和图形处理速度的提升，今后应该能为奥特兰德号提供更完善的服务。","내 소프트웨어와 하드웨어를 모두 업그레이드했다?네, 연산 속도와 그래픽 처리 속도가 향상된 것을 느낄 수 있고, 앞으로 오트랜드호를 위해 더 나은 서비스를 제공할 수 있을 것 같습니다."
,"200023055","我的名字是AG-06A。对于其他人来说，那是她们的编号，对我来说，这是我的名字。","제 이름은 AG-06A입니다.다른 사람들에겐 그들의 번호였고, 내겐 내 이름이었다."
,"200023056","请称呼我为AG-06A。","저를 AG-06A라고 불러주세요."
,"200023057","在舰桥处理数据更适合我，我的运算速度是这里所有设备中最快的。","내 연산 속도는 이곳 장비 중 가장 빨랐다."
,"200023058","在对舰桥进行清洁消毒之后，我就可以进入满负荷运转的工作状态之中。","함교를 청결하게 소독하면 풀가동 작업에 들어갈 수 있다."
,"200023059","虽然我很高兴您能认可我作为AG的实力，但相比战斗，我更享受和您一起完成战前演算。","저를 AG로 인정해주셔서 기쁩니다만, 전투보다는 당신과 함께 전전연산을 마치겠습니다."
,"200023060","我有责任保护这具身体，为了卡罗琳……","나는 이 몸을 보호할 책임이 있다.캐롤린을 위해서."
,"200023061","等等，“高兴”？“享受”？我为什么会有这样的感觉……","가만있자, '기쁨?'즐겨요'? 제가 왜 이런 느낌이 드는데..."
,"200023062","卡罗琳的记忆……或者说灵魂，在干预我的生活……不，是AG-06A的生活。","캐롤라인의 기억… 혹은 영혼이, 내 삶에 관여하고 있다… 아니, AG-06A의 삶이다."
,"200023063","这么说有些奇怪，因为我本来就是为了让卡罗琳苏醒而诞生的程序，而一个程序是不存在“生活”的……","내가 원래 캐롤라인의 잠을 깨우기 위해 탄생한 프로그램인데, '삶'이 존재하지 않는 프로그램이기 때문에…."
,"200023064","指挥官，由于您和我相遇，我或许出了一些故障。","지휘관님, 저와 마주치셨기 때문에 제가 좀 고장 났나 봅니다."
,"200023065","我想知道如何表达感情，如何成为人类。","어떻게 감정을 표현하고 인간이 되는지 알고 싶다."
,"200023066","能以人类的身份，和指挥官产生新的记忆……是我所期望的事，也是卡罗琳希望我去做的事。","인간으로서, 지휘관과 새로운 기억을 가질 수 있게. 내가 바라는 일이자, 캐롤라인은 내가 원했던 일이다."
,"200023067","我能感受到，她在接纳我，我和她的融合程度不断提升，我的能力也越来越强。也许是她接纳了我，也许……","나를 받아주는구나 하는 생각이 들었고, 그녀와 융화되는 정도가 높아졌고, 내 능력도 강해졌다.그녀가 나를 받아줬을지도 모르고, 어쩌면…"
,"200023068","指挥官，这是我们根据您的需要而准备的物件，希望它能改善您的生活，也就是说，这是一份送给您的礼物。AG-06A和卡罗琳，都认为应该向您赠送礼物。","지휘관, 이것은 우리가 당신의 필요에 따라 준비한 물건입니다. 당신의 생활이 개선되기를 바랍니다. 즉, 당신에게 줄 선물입니다.AG-06A와 캐롤라인 모두 선물을 드려야 한다고 생각합니다."
,"200023069","理由吗？卡罗琳觉得应该为指挥官和我们共同的记忆增添一些点缀，所以AG-06A将一个离子发射器改成了闹钟。","이유요? 캐롤라인은 지휘관과 우리 모두의 기억에 포인트를 줘야 한다고 생각해 AG-06A는 이온발사기를 알람시계로 고쳤다."
,"200023070","AG-06A唤醒卡罗琳，而我们的礼物，会唤醒您。","AG-06A 캐롤라인, 우리의 선물이 당신을 깨웁니다."
,"200024001","机动战姬！","기동전희!"
,"200024002","哟。我是「长吻鳄」格里尔，今后就是你的合伙人了，只要你定好价格，不拿那些规矩来烦我，我肯定罩着你！","요. 저는 '키스 악어' 그리어입니다. 앞으로 파트너가 될 것입니다. 가격만 정해 주세요. 그런 규칙만 가지고 귀찮게 하지 않으면 제가 꼭 감싸줄게요!"
,"200024003","准备好跟我一起去让那些闲置的物资动起来了吗？","나와 함께 가서 그 여유 물자를 움직일 준비가 됐습니까?"
,"200024004","哟，是你回来了。带回来什么宝贝了吗？","야, 니가 돌아왔구나.무슨 애기는 데려왔어?"
,"200024005","哈，凑够保护费了？我们「燃风矿团」可以罩着你，但那不是免费的啊！","하, 보호비를 충분히 채웠니?우리 연풍광단은 당신을 보호할 수 있습니다. 하지만 그것은 공짜가 아닙니다."
,"200024006","我可不是那些天天保养的大小姐，我的头发粗糙得很。","나는 결코 매일 관리하던 그런 큰아가씨가 아니다.나의 머리카락은 매우 거칠다."
,"200024007","喂，你不是来提醒我注意仪表的吧？不是吗？哼……好吧，看来你和阵线那些家伙们不一样。","야,너는 나에게 계기에 주의하라고 일깨우러 온 것이 아니지?안 그래 흥... 그래, 넌 전선 놈들과 다른가 봐."
,"200024008","我们的交情可没法用钱财来衡量，需要我做什么就直说吧！就算不给钱也会帮你办好的！","우리의 친분은 돈으로 따질 수 없으니, 내가 해야 할 일이 있으면 솔직히 말해라!돈은 안 줘도 잘 해줄게!"
,"200024009","不要拐弯抹角地，喜欢和讨厌都该直接点，上去给个拥抱或是打上一拳，都比各自乱猜省事得多！","빙빙 돌리지 말고 좋든 싫든 직접 시켜야지, 올라가서 포옹을 하거나 주먹을 날리는 것도 각자 막 맞히는 것보다 훨씬 수월해!"
,"200024010","很多人对我们感兴趣？哈哈！毕竟无拘无束的燃风矿团，从武器改装到性格都是最酷的啊！","많은 사람들이 우리에게 관심을 가지고 있다?하하! 아무래도 무장한 연풍광단, 무기 개조부터 성격까지 최고 쿨!"
,"200024011","喂你知道吗，最近外头那些人是怎么喊我们的？是“绿林英雄”哦！哈，原来我们也是英雄嘛！这可是比钱财还要珍贵的报酬啊！","야, 요즘 밖에서 그 사람들이 우리를 어떻게 부르는지 알아?'그린 히어로'다.하, 알고 보니 우리도 영웅이었구나!돈보다 더 귀한 보수가 아닐 수 없다."
,"200024012","喂！把我晾在这里是什么意思！别走啊混蛋！给我说清楚！","야! 나를 여기에 널어놓으라는 게 무슨 뜻이야!가지 마! 똑똑히 말해!"
,"200024013","还在办手续吗？就是因为这一点我才讨厌阵线的。快一点，黑市马上就要关了！","아직도 수속 중이냐 그 점 때문에 전선이 싫은 거야.빨리해, 암시장이 곧 닫힐 거야!"
,"200024014","喂！有人找你！","야! 누가 너를 찾았어!"
,"200024015","黑市上有人发布了一些特殊的任务……风险嘛，确实有一点。不过，你不会因此而退缩的吧？","암시장에서 특수한 임무들이 발표되긴 했는데…. 위험하긴요.그렇다고 물러서지는 않겠죠?"
,"200024022","如果这里什么都按规章制度来，那我可就待不下去了。","만약 여기 모든 것이 규칙과 제도에 따라 온다면 나는 더 이상 있을 수 없다."
,"200024023","训练计划？嘁，真是麻烦，你直接告诉我要举多少次哑铃吧！","훈련 계획? 자, 정말 귀찮아, 네가 직접 나에게 아령을 몇 번 들어야 하는지 알려줘!"
,"200024024","来这里之前，我们都是用废钢管和铁块做肌肉训练的。","이곳에 오기 전 우리는 모두 폐강관과 쇠붙이로 근력훈련을 했다."
